SP_23.csv,SP_24.csv,SP_25.csv,SP_26.csv,SP_27.csv,SP_28.csv,SP_29.csv,SP_30.csv,SP_31.csv,SP_36.csv,SP_37.csv,SP_38.csv,SP_39.csv,SP_40.csv
643.0000,604.5000,745.5000,666.5000,585.0000,411.0000,626.5000,498.5000,519.5000,891.5000,868.0000,892.5000,928.0000,844.5000
594.5000,560.0000,705.5000,633.5000,569.5000,421.5000,636.0000,482.0000,538.0000,883.5000,845.0000,855.0000,944.0000,889.0000
594.5000,575.0000,711.5000,616.5000,520.0000,385.5000,561.0000,451.5000,513.5000,909.5000,849.5000,847.0000,907.0000,846.5000
635.0000,575.5000,724.5000,628.0000,547.0000,410.5000,613.5000,493.0000,538.0000,917.0000,867.0000,913.0000,922.0000,863.0000
617.5000,587.5000,696.5000,597.5000,548.5000,378.5000,579.0000,508.0000,533.0000,861.0000,859.0000,848.5000,882.5000,854.5000
577.5000,519.0000,655.0000,590.5000,527.5000,359.5000,561.0000,447.5000,500.5000,841.5000,792.0000,828.0000,865.5000,843.5000
562.5000,497.0000,657.5000,585.0000,497.5000,330.5000,525.5000,424.5000,512.5000,823.0000,801.5000,800.0000,830.0000,801.5000
607.5000,557.5000,703.0000,620.5000,552.5000,365.5000,569.0000,459.5000,499.0000,831.0000,817.0000,813.0000,842.5000,806.0000
576.5000,559.0000,676.5000,589.0000,539.5000,391.5000,557.5000,461.5000,511.5000,829.5000,822.0000,817.5000,830.0000,818.0000
531.5000,532.5000,629.5000,565.0000,508.5000,321.5000,563.0000,430.5000,473.0000,822.5000,777.0000,783.5000,796.5000,782.0000
567.5000,537.5000,658.5000,609.0000,549.5000,381.0000,576.0000,492.5000,512.0000,834.0000,792.0000,833.0000,823.5000,782.5000
560.5000,533.5000,626.0000,556.0000,495.5000,374.0000,519.5000,448.5000,470.5000,770.0000,749.0000,779.5000,800.0000,757.5000
553.5000,512.0000,634.5000,576.5000,519.0000,365.0000,533.0000,449.5000,468.5000,783.0000,760.5000,764.5000,796.0000,808.5000
542.5000,509.0000,634.5000,554.5000,480.0000,343.0000,543.0000,448.0000,473.0000,798.5000,750.5000,780.0000,806.5000,753.0000
554.5000,532.0000,654.5000,552.5000,517.5000,381.5000,538.5000,471.0000,507.0000,807.0000,751.5000,787.0000,799.5000,786.0000
555.0000,524.0000,593.5000,530.5000,483.0000,350.0000,520.0000,443.5000,452.0000,760.0000,782.5000,749.5000,750.5000,757.0000
538.5000,493.5000,594.5000,537.0000,506.0000,374.0000,515.0000,458.0000,505.0000,792.5000,750.5000,738.5000,785.0000,768.0000
517.5000,483.0000,592.0000,534.0000,483.0000,332.0000,514.5000,413.0000,449.0000,757.0000,707.5000,718.5000,755.0000,730.5000
526.5000,498.0000,618.0000,522.5000,500.5000,357.5000,504.0000,408.0000,470.5000,736.0000,696.5000,711.5000,748.0000,752.0000
474.0000,475.5000,587.5000,519.0000,466.0000,326.5000,480.5000,412.5000,426.0000,687.0000,688.0000,688.0000,709.5000,711.5000
492.5000,464.0000,571.0000,502.0000,467.0000,332.5000,502.0000,418.0000,469.0000,706.0000,678.0000,718.5000,710.5000,706.0000
513.5000,475.5000,581.0000,509.5000,466.0000,311.5000,493.5000,438.0000,465.0000,752.5000,690.0000,705.0000,719.0000,678.5000
483.0000,478.0000,562.0000,476.5000,470.0000,338.5000,454.5000,433.5000,447.5000,712.0000,675.0000,704.0000,710.0000,732.0000
440.5000,424.5000,552.0000,482.5000,438.0000,293.0000,414.5000,401.0000,402.0000,674.0000,671.0000,663.5000,668.0000,653.0000
463.0000,406.0000,535.0000,480.5000,432.5000,294.5000,455.0000,372.5000,397.5000,691.0000,638.5000,650.5000,670.0000,682.0000
490.5000,452.5000,562.5000,491.5000,485.0000,302.5000,461.5000,410.5000,441.5000,694.0000,676.5000,704.5000,685.5000,669.0000
486.5000,456.5000,558.0000,463.5000,466.5000,328.0000,489.0000,408.0000,441.5000,669.5000,666.5000,663.0000,701.5000,670.5000
433.5000,404.0000,499.0000,431.5000,425.0000,266.5000,419.0000,372.5000,349.5000,672.0000,623.5000,655.0000,643.5000,636.5000
480.5000,443.5000,554.5000,510.0000,461.0000,346.5000,490.0000,433.0000,437.5000,708.5000,677.5000,671.0000,702.5000,679.5000
446.0000,437.5000,518.5000,474.0000,459.0000,303.5000,424.5000,355.5000,403.0000,640.5000,622.5000,630.0000,669.5000,674.0000
442.5000,414.0000,539.0000,485.5000,443.0000,299.0000,468.0000,383.0000,416.5000,638.5000,629.0000,624.0000,650.0000,653.0000
469.5000,415.0000,542.5000,452.0000,449.0000,289.0000,456.0000,376.5000,428.0000,662.5000,614.5000,644.5000,663.0000,643.5000
471.0000,472.5000,525.0000,447.0000,440.0000,288.0000,450.5000,384.0000,419.0000,649.5000,649.0000,644.5000,659.5000,630.5000
441.0000,437.5000,518.0000,427.5000,453.5000,306.5000,447.5000,383.0000,404.0000,658.5000,622.0000,652.5000,649.5000,645.0000
448.5000,408.0000,480.5000,444.5000,386.5000,241.5000,411.5000,360.5000,377.5000,614.0000,599.5000,618.0000,594.0000,612.5000
460.0000,433.0000,537.5000,458.0000,436.0000,303.5000,450.0000,397.5000,394.0000,663.0000,609.5000,664.0000,630.0000,649.5000
428.0000,425.0000,493.5000,445.5000,420.5000,289.5000,432.5000,371.0000,381.0000,642.0000,615.0000,625.0000,650.0000,632.5000
479.5000,429.5000,519.5000,410.5000,421.0000,292.0000,421.5000,370.0000,418.5000,629.0000,627.5000,624.0000,614.0000,638.5000
459.5000,390.0000,486.0000,385.5000,410.0000,264.5000,445.5000,384.0000,387.0000,634.5000,605.5000,620.5000,586.5000,627.5000
437.5000,376.0000,509.0000,426.0000,417.0000,305.0000,413.0000,357.0000,412.0000,614.0000,580.0000,591.5000,598.5000,621.5000
428.5000,434.0000,502.5000,454.0000,460.5000,294.0000,443.0000,374.0000,404.0000,615.5000,621.0000,606.5000,644.5000,619.0000
409.0000,410.5000,487.0000,426.0000,412.0000,277.0000,421.0000,359.5000,396.5000,597.0000,563.0000,577.0000,631.0000,608.5000
449.0000,398.0000,498.5000,412.0000,405.5000,277.5000,406.5000,376.5000,355.0000,603.5000,602.0000,597.5000,597.5000,610.0000
427.5000,420.0000,509.0000,386.0000,413.5000,256.5000,457.5000,371.0000,371.5000,590.0000,570.5000,603.5000,611.5000,588.5000
426.5000,414.5000,487.5000,394.5000,409.5000,273.5000,404.5000,370.0000,376.5000,597.0000,584.0000,577.0000,601.0000,574.5000
439.0000,396.5000,475.5000,391.5000,398.5000,279.0000,412.5000,384.5000,397.0000,596.5000,583.5000,591.5000,580.0000,597.0000
428.5000,371.0000,481.5000,427.0000,403.5000,251.0000,392.0000,386.0000,351.0000,603.5000,571.5000,556.0000,592.0000,579.5000
399.0000,389.0000,462.0000,389.5000,417.0000,245.5000,396.5000,366.5000,371.0000,587.0000,553.0000,560.5000,595.0000,576.5000
409.5000,401.5000,487.0000,393.5000,388.0000,242.0000,395.0000,339.0000,383.5000,598.0000,583.0000,573.0000,561.0000,571.0000
423.5000,377.5000,433.5000,351.0000,387.0000,256.0000,390.5000,364.5000,352.0000,602.0000,544.0000,560.0000,553.0000,575.5000
439.5000,385.0000,482.5000,398.5000,411.5000,286.5000,404.5000,389.0000,355.5000,607.0000,569.5000,574.0000,569.5000,569.0000
396.0000,376.5000,448.5000,387.5000,393.0000,254.0000,382.5000,346.0000,383.5000,551.0000,562.0000,521.5000,598.0000,587.0000
389.5000,370.0000,471.0000,386.0000,370.5000,241.5000,354.0000,334.0000,343.5000,551.0000,537.5000,552.5000,546.0000,549.0000
425.5000,389.0000,473.0000,384.5000,381.5000,269.5000,411.5000,373.5000,361.0000,569.5000,543.5000,549.5000,578.5000,596.5000
392.5000,380.0000,454.0000,361.5000,355.0000,227.0000,353.0000,346.5000,351.5000,548.0000,529.0000,556.5000,543.5000,527.5000
378.0000,366.5000,427.0000,339.0000,369.5000,232.0000,394.0000,344.5000,347.5000,542.5000,508.0000,508.0000,549.0000,527.0000
424.0000,352.5000,440.0000,362.0000,362.5000,234.0000,353.5000,332.5000,354.5000,540.5000,526.0000,502.5000,532.5000,528.5000
409.5000,366.5000,450.5000,364.5000,382.5000,236.5000,368.0000,360.0000,339.0000,559.0000,522.0000,545.5000,537.0000,549.5000
375.0000,372.5000,444.0000,368.0000,419.0000,234.5000,377.5000,336.5000,362.5000,546.5000,535.5000,534.0000,562.5000,556.0000
364.0000,347.0000,432.0000,336.0000,362.5000,214.0000,371.5000,291.5000,339.0000,530.5000,505.0000,507.0000,525.0000,532.5000
394.5000,368.0000,464.0000,344.0000,373.5000,214.0000,362.5000,345.0000,322.5000,550.0000,522.0000,525.5000,504.0000,521.0000
392.5000,378.0000,433.0000,357.5000,360.0000,275.0000,387.0000,351.5000,335.0000,555.0000,527.0000,522.5000,507.5000,552.5000
385.5000,360.5000,433.0000,375.5000,384.0000,265.5000,367.0000,323.0000,343.0000,549.5000,502.0000,514.0000,541.0000,545.0000
400.0000,335.0000,438.0000,355.5000,345.5000,241.5000,343.0000,341.5000,330.5000,510.0000,542.0000,518.0000,519.5000,507.0000
372.5000,337.0000,424.5000,326.0000,352.0000,227.5000,329.0000,314.0000,326.0000,508.5000,460.0000,490.0000,515.5000,545.0000
406.0000,375.5000,460.0000,382.0000,391.0000,241.0000,397.5000,337.0000,329.0000,544.0000,535.0000,527.0000,549.5000,511.0000
367.5000,368.5000,407.5000,323.0000,366.0000,227.5000,394.0000,326.5000,359.0000,499.5000,496.0000,513.5000,534.0000,520.0000
411.5000,337.0000,436.5000,334.0000,371.0000,244.5000,355.0000,330.0000,333.5000,491.0000,479.5000,481.5000,483.5000,492.0000
386.5000,343.5000,434.0000,334.0000,354.0000,247.5000,397.0000,327.5000,330.5000,510.0000,503.5000,515.0000,531.5000,517.5000
351.5000,347.0000,405.0000,336.5000,348.0000,210.5000,340.0000,306.5000,315.0000,484.5000,462.0000,480.0000,500.0000,494.0000
374.5000,354.5000,454.0000,360.0000,376.5000,236.0000,373.0000,343.5000,362.0000,522.0000,502.5000,521.5000,540.0000,530.5000
385.5000,358.0000,441.5000,347.0000,348.5000,249.0000,356.5000,335.5000,327.0000,530.0000,520.0000,506.5000,498.5000,479.0000
401.5000,356.0000,424.5000,333.5000,383.0000,254.5000,390.5000,359.5000,376.0000,547.0000,533.0000,507.0000,520.0000,535.5000
371.5000,323.5000,410.5000,326.0000,371.5000,216.0000,353.5000,333.0000,324.5000,519.5000,513.5000,511.0000,495.0000,524.0000
358.5000,308.0000,387.5000,339.5000,339.0000,236.0000,335.5000,302.5000,319.5000,524.5000,489.5000,475.0000,487.0000,515.0000
360.5000,331.0000,432.0000,327.0000,347.0000,234.5000,300.5000,317.0000,303.0000,468.5000,504.5000,485.0000,481.0000,469.5000
369.5000,347.5000,408.5000,324.0000,347.5000,241.0000,380.5000,324.0000,323.0000,484.5000,505.0000,479.5000,543.5000,522.5000
361.0000,334.0000,378.5000,318.5000,376.5000,210.0000,337.5000,319.0000,322.5000,514.5000,465.5000,458.5000,486.0000,468.0000
418.5000,363.5000,424.5000,363.0000,376.0000,264.0000,366.5000,340.5000,385.5000,506.0000,514.5000,491.0000,531.5000,517.0000
337.5000,324.0000,386.5000,311.0000,328.5000,220.5000,312.0000,301.5000,299.0000,490.5000,473.0000,468.0000,457.0000,459.5000
351.5000,330.0000,384.5000,330.0000,348.0000,222.5000,351.5000,313.0000,311.0000,485.5000,477.5000,500.5000,508.0000,507.5000
367.5000,332.0000,445.5000,346.0000,350.0000,205.0000,351.0000,323.5000,331.5000,487.5000,463.0000,515.0000,509.5000,487.0000
400.0000,352.5000,448.5000,348.5000,366.0000,228.0000,359.0000,336.0000,336.5000,517.5000,495.0000,502.0000,515.0000,500.5000
377.5000,354.0000,433.5000,322.5000,371.5000,213.5000,372.0000,314.5000,304.5000,489.5000,486.0000,499.0000,493.0000,483.0000
381.0000,344.5000,383.5000,356.0000,370.5000,206.5000,358.0000,312.0000,351.0000,505.5000,515.0000,504.5000,485.5000,485.0000
353.0000,298.0000,402.0000,308.5000,332.0000,206.0000,318.5000,297.0000,305.0000,488.0000,462.0000,474.5000,466.0000,471.0000
336.0000,314.5000,417.5000,321.5000,322.0000,230.0000,320.5000,305.5000,305.5000,488.5000,465.0000,475.5000,467.5000,494.5000
360.5000,297.0000,385.5000,316.5000,324.0000,226.5000,324.5000,273.5000,318.5000,464.5000,445.5000,472.0000,467.5000,489.0000
357.5000,330.0000,392.5000,315.5000,347.5000,216.0000,342.0000,332.0000,330.0000,502.0000,466.5000,480.5000,475.5000,472.0000
362.5000,323.0000,406.5000,305.5000,345.0000,223.5000,319.5000,305.0000,319.5000,499.0000,456.5000,479.5000,469.5000,474.0000
341.5000,330.5000,421.5000,304.0000,344.0000,237.5000,339.0000,313.0000,326.5000,449.0000,494.0000,466.0000,461.0000,467.0000
329.5000,320.5000,390.0000,303.5000,330.5000,208.0000,317.0000,287.0000,306.5000,455.0000,447.0000,472.5000,486.5000,482.5000
308.0000,310.5000,397.0000,319.0000,334.0000,197.5000,309.5000,305.5000,278.5000,448.5000,438.0000,473.5000,443.5000,425.0000
382.5000,361.0000,419.0000,303.0000,357.5000,226.5000,340.5000,299.0000,341.0000,467.0000,500.5000,494.5000,489.5000,494.5000
364.0000,348.5000,401.5000,277.5000,341.5000,230.5000,349.0000,333.5000,318.0000,461.5000,464.0000,476.0000,452.5000,492.5000
348.5000,303.5000,372.0000,279.0000,330.5000,199.0000,350.0000,301.5000,317.5000,476.5000,452.5000,473.0000,449.5000,473.5000
322.5000,286.5000,386.5000,290.5000,318.5000,207.5000,316.0000,267.0000,261.5000,452.5000,420.0000,443.5000,415.0000,418.0000
311.5000,299.5000,383.0000,271.0000,323.0000,199.5000,314.0000,297.0000,298.0000,454.0000,439.0000,438.5000,446.0000,455.0000
321.5000,302.0000,359.5000,275.0000,308.0000,183.0000,306.0000,254.0000,285.5000,432.0000,440.5000,435.5000,429.5000,447.5000
313.0000,312.5000,383.0000,286.0000,314.5000,202.0000,327.0000,274.5000,289.5000,472.0000,427.0000,429.0000,439.0000,459.5000
356.5000,343.5000,408.5000,325.0000,346.0000,229.0000,356.0000,310.0000,318.5000,468.5000,483.5000,468.5000,429.5000,457.0000
324.0000,326.5000,357.0000,266.0000,328.0000,210.5000,317.0000,303.5000,298.5000,438.5000,452.5000,443.0000,456.5000,444.0000
318.5000,310.5000,367.5000,293.5000,311.5000,205.0000,285.5000,293.5000,289.0000,439.0000,442.5000,456.0000,389.5000,429.0000
318.0000,316.0000,391.5000,312.5000,345.0000,207.5000,328.0000,330.0000,316.0000,454.5000,422.5000,462.0000,456.0000,446.5000
323.0000,315.0000,360.5000,284.5000,332.5000,183.0000,295.5000,316.0000,289.0000,450.5000,448.0000,440.5000,465.5000,433.5000
343.0000,297.5000,355.0000,269.0000,323.5000,180.0000,311.5000,309.5000,306.0000,407.0000,429.5000,449.5000,461.0000,444.0000
340.5000,313.0000,359.0000,290.5000,308.5000,188.5000,321.5000,283.5000,292.5000,466.5000,452.0000,467.5000,429.5000,440.0000
304.0000,258.0000,353.0000,248.5000,311.0000,166.0000,297.5000,298.5000,264.0000,438.5000,394.5000,419.0000,388.0000,410.5000
307.0000,292.0000,372.0000,251.5000,319.5000,182.5000,309.5000,263.0000,310.0000,417.0000,404.5000,431.0000,414.5000,433.5000
318.0000,273.0000,363.0000,266.5000,282.5000,187.0000,270.5000,263.0000,305.0000,407.5000,405.0000,420.0000,405.5000,443.0000
313.0000,310.5000,371.5000,290.5000,299.0000,174.0000,319.5000,273.0000,279.0000,450.0000,417.5000,461.0000,429.5000,422.0000
310.5000,281.0000,364.0000,273.5000,326.0000,201.5000,330.5000,281.0000,322.0000,444.0000,433.0000,421.0000,457.0000,421.5000
297.0000,288.0000,326.0000,271.5000,288.5000,173.5000,284.5000,252.5000,285.5000,406.0000,402.5000,396.0000,411.0000,402.5000
328.5000,303.5000,339.5000,274.5000,283.0000,199.5000,330.0000,286.5000,300.5000,428.0000,413.5000,427.0000,420.0000,418.5000
290.0000,280.5000,327.5000,261.0000,286.5000,173.0000,270.0000,272.5000,283.0000,423.0000,392.0000,428.5000,420.5000,393.0000
256.5000,273.0000,353.5000,275.0000,306.0000,162.0000,279.5000,250.5000,265.0000,416.0000,405.5000,403.0000,401.0000,397.5000
322.0000,321.5000,374.0000,285.5000,336.0000,185.5000,328.5000,290.5000,308.5000,440.5000,421.0000,469.5000,454.5000,448.5000
340.0000,324.0000,353.5000,272.0000,302.0000,190.0000,317.0000,286.5000,268.0000,433.0000,421.0000,413.5000,387.0000,424.5000
313.0000,289.5000,349.5000,244.5000,278.0000,189.5000,317.0000,286.5000,274.0000,418.0000,407.0000,439.0000,414.5000,448.5000
307.0000,300.0000,336.0000,274.0000,304.5000,193.5000,282.5000,284.5000,307.0000,395.0000,405.0000,436.0000,394.5000,400.0000
299.0000,286.0000,348.0000,262.5000,291.5000,177.5000,300.0000,279.5000,308.5000,411.5000,397.0000,420.5000,398.0000,404.5000
296.5000,291.0000,360.0000,292.0000,287.5000,169.0000,293.0000,268.5000,262.0000,430.0000,405.5000,418.5000,393.5000,425.0000
322.0000,311.0000,347.0000,274.0000,311.5000,182.0000,321.5000,286.5000,299.5000,425.5000,383.0000,426.0000,422.0000,449.5000
322.0000,296.5000,349.5000,237.5000,300.0000,181.5000,305.0000,288.0000,294.5000,426.5000,435.0000,410.0000,398.5000,401.5000
334.0000,300.0000,364.5000,257.0000,324.0000,190.5000,314.0000,281.0000,284.5000,422.0000,425.0000,418.5000,420.0000,429.0000
298.5000,307.0000,342.5000,258.5000,293.0000,176.0000,288.0000,279.0000,260.5000,416.5000,403.0000,414.0000,390.0000,395.0000
287.0000,273.0000,342.0000,264.0000,299.0000,160.0000,289.5000,256.5000,281.5000,396.5000,399.5000,411.0000,420.0000,417.0000
289.5000,296.5000,343.0000,244.5000,301.0000,162.5000,283.5000,305.0000,293.5000,413.0000,403.5000,397.0000,400.0000,371.0000
333.0000,299.0000,379.0000,266.5000,316.0000,183.0000,315.0000,295.5000,308.5000,420.0000,401.0000,400.5000,407.0000,406.0000
281.0000,283.0000,360.0000,234.5000,289.0000,173.5000,304.0000,272.5000,247.5000,431.0000,393.0000,395.5000,386.0000,388.0000
298.5000,272.0000,328.0000,232.0000,292.5000,164.0000,281.5000,266.0000,260.5000,386.5000,377.5000,384.0000,368.0000,394.5000
286.0000,282.0000,346.5000,248.0000,298.0000,179.0000,283.0000,271.0000,281.0000,391.0000,388.0000,411.5000,387.5000,404.0000
301.0000,283.0000,356.5000,286.0000,286.5000,179.5000,284.0000,284.5000,253.5000,418.5000,365.5000,396.0000,374.0000,411.5000
263.5000,263.5000,336.0000,245.5000,308.5000,152.5000,297.0000,252.5000,273.0000,386.5000,393.5000,390.0000,422.5000,401.5000
326.0000,295.5000,379.5000,277.5000,307.5000,189.0000,311.5000,284.5000,288.5000,404.5000,421.5000,424.5000,419.0000,413.0000
320.0000,321.0000,354.0000,242.5000,316.0000,180.0000,308.0000,279.0000,296.0000,417.0000,411.5000,405.0000,372.0000,411.5000
284.5000,269.0000,303.0000,229.5000,271.0000,154.5000,275.5000,282.5000,250.5000,393.5000,367.5000,381.5000,389.0000,393.0000
238.0000,224.0000,298.0000,236.5000,294.5000,156.0000,254.0000,230.0000,252.0000,366.5000,351.0000,389.0000,370.0000,362.0000
280.0000,275.0000,347.0000,290.0000,315.0000,190.0000,292.5000,265.0000,285.5000,401.0000,390.0000,406.0000,394.0000,394.5000
305.5000,269.0000,350.0000,248.5000,290.5000,158.0000,282.0000,268.0000,298.5000,424.0000,383.5000,399.0000,372.5000,393.5000
300.5000,273.0000,323.5000,233.0000,273.0000,178.5000,300.5000,253.5000,272.0000,412.5000,384.0000,406.0000,365.5000,368.0000
295.0000,288.0000,333.0000,253.5000,291.0000,192.0000,289.5000,256.0000,276.0000,378.5000,391.0000,421.5000,394.5000,404.0000
281.0000,259.5000,310.0000,226.5000,262.0000,172.0000,276.5000,258.5000,250.5000,384.0000,381.0000,374.5000,340.5000,371.0000
296.5000,265.0000,341.0000,240.5000,277.5000,168.5000,278.0000,253.5000,267.0000,371.0000,368.5000,380.0000,373.0000,399.5000
283.5000,247.5000,310.5000,213.5000,261.5000,141.5000,281.0000,239.0000,249.0000,361.5000,369.0000,376.0000,359.0000,387.0000
325.0000,277.5000,334.5000,227.5000,291.0000,156.0000,291.0000,260.0000,277.0000,384.0000,398.5000,368.5000,384.0000,401.0000
301.0000,299.5000,310.5000,241.5000,266.0000,164.5000,299.5000,245.0000,271.5000,402.5000,384.5000,364.5000,368.5000,367.0000
274.0000,272.5000,308.5000,215.5000,276.5000,177.0000,272.5000,243.5000,253.5000,401.0000,349.5000,382.5000,354.0000,368.0000
279.5000,277.0000,281.0000,236.5000,265.5000,140.5000,270.5000,240.5000,242.5000,357.5000,349.5000,355.0000,349.5000,335.5000
286.0000,266.5000,326.0000,266.5000,275.5000,168.5000,277.0000,245.5000,261.0000,392.5000,365.0000,396.5000,371.5000,370.0000
285.5000,290.5000,343.5000,245.5000,291.0000,169.0000,290.0000,247.0000,253.0000,386.5000,377.5000,389.0000,350.5000,385.0000
306.5000,291.5000,334.5000,250.5000,294.5000,176.5000,315.5000,288.5000,289.0000,412.5000,380.5000,419.5000,388.5000,391.0000
265.0000,251.5000,277.5000,223.5000,249.0000,144.5000,264.5000,234.5000,242.5000,367.0000,344.5000,356.5000,347.5000,349.5000
260.5000,239.0000,306.0000,212.0000,252.5000,155.5000,258.5000,238.0000,265.5000,364.5000,345.0000,352.0000,348.5000,365.5000
275.5000,243.5000,307.0000,230.5000,255.0000,152.5000,262.0000,254.5000,233.0000,351.5000,366.0000,361.5000,350.0000,354.0000
255.5000,235.5000,299.0000,178.5000,262.5000,148.0000,237.5000,253.5000,233.5000,359.5000,342.5000,327.5000,376.0000,354.0000
309.5000,250.0000,358.0000,251.5000,289.0000,165.5000,279.0000,250.5000,293.0000,400.5000,414.0000,412.5000,395.5000,392.5000
298.5000,242.0000,317.5000,182.0000,283.5000,165.5000,281.5000,244.5000,244.5000,408.5000,333.0000,332.0000,357.5000,366.0000
275.5000,252.0000,319.0000,213.5000,287.5000,163.5000,259.0000,248.0000,253.5000,352.0000,355.0000,341.5000,349.5000,372.5000
252.5000,247.5000,254.0000,218.5000,250.5000,153.5000,263.0000,220.5000,237.5000,330.0000,343.5000,324.0000,312.0000,360.0000
271.5000,251.0000,318.5000,241.0000,283.5000,134.0000,245.5000,236.0000,257.5000,373.0000,347.0000,328.0000,351.5000,340.0000
258.5000,225.5000,290.5000,222.5000,267.5000,139.0000,248.5000,224.0000,241.0000,345.0000,318.0000,328.0000,340.5000,333.5000
270.0000,259.5000,323.5000,225.0000,289.5000,151.5000,276.0000,235.0000,252.0000,371.0000,384.5000,361.5000,345.5000,364.0000
293.0000,259.0000,293.0000,248.5000,293.5000,169.5000,291.0000,239.0000,225.5000,383.5000,362.0000,351.0000,371.5000,355.0000
270.0000,233.5000,300.0000,206.5000,291.0000,143.0000,249.0000,240.0000,227.5000,355.0000,344.0000,347.5000,353.5000,321.5000
263.5000,239.5000,280.0000,206.0000,242.0000,146.5000,222.5000,214.0000,232.0000,343.0000,335.5000,343.5000,291.0000,340.5000
250.5000,233.5000,280.0000,199.5000,255.5000,136.5000,225.0000,214.0000,216.0000,331.5000,324.0000,328.0000,338.5000,343.5000
248.0000,226.5000,296.5000,224.5000,240.0000,128.0000,254.0000,214.0000,249.0000,376.5000,344.5000,354.5000,352.0000,355.5000
246.5000,238.5000,309.5000,208.5000,258.0000,149.0000,264.0000,229.0000,219.0000,374.5000,309.5000,333.5000,343.5000,347.0000
284.0000,236.5000,283.0000,194.0000,254.0000,147.0000,256.0000,238.0000,241.0000,337.0000,336.0000,334.5000,304.0000,330.0000
241.0000,224.5000,269.5000,178.5000,253.0000,138.5000,229.5000,205.0000,217.5000,305.5000,305.0000,316.5000,309.5000,323.0000
